ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,cash_ratio,ocf_to_total_debt,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,icr,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score,springate_s_score,springate_distressed,zmijewski_x_score,zmijewski_distressed,distress_label,distress_label_next_year
ACE,2024,184920274000,163169839000,113343514000,110511687000,71576760000,18174273000,305779182000,15267161000,18870989000,3614837000,37506149000,143153520000,1.4764939657468084,52658152000,0.2847613777600178,0.3393862678071325,1.4764939657468084,0.330906883652822,0.0825607742718356,0.2132977379808753,0.0617144335221617,0.1020493242401317,0.612931787025148,2.583523953864355,5.220425983246271,5.220425983246271,25.943190617787163,0.0348516061875316,0.1042119041366826,0.2847613777600178,0.0982816681312077,0.1020493242401317,1.26300583904607,4.200360466105513,1.359137946903793,0,-1.1837182740429042,0,0,0
ACG,2022,5467207016000,3839450781000,1554989646000,1542319419000,3912217370000,1135105404000,4475478439000,615581289000,748528317000,31879419000,388380051000,7824434740000,2.4894005312397613,2297131362000,0.4201654254681327,0.251815574786587,2.4894005312397613,0.2497637537324155,0.1125952039493797,0.1573484371600753,0.1672510162214636,0.1369123786257593,0.2844212120465277,1.39747015539681,23.479986162859493,23.479986162859493,29.32978900159605,0.0,0.0,0.4201654254681327,0.2076207102965131,0.1369123786257593,5.031824334089489,9.636595441796649,1.487206413243002,0,-3.19543511123196,0,0,0
ACG,2023,5522084036000,4131503386000,1348528135000,1333507313000,4173555901000,1211432519000,3762129252000,436716801000,528884387000,38839429000,613900267000,8347111802000,3.098223268611351,2797996073000,0.5066920486466859,0.4603651296211526,3.098223268611351,0.4552372702257339,0.0790855043409194,0.1046390203843588,0.1405811314746397,0.0957762293279232,0.2442063768331974,1.3231125129237846,13.617202946006236,13.617202946006236,29.33977644771984,-0.1593905985075845,0.0100374871189987,0.5066920486466859,0.2193795876886941,0.0957762293279232,6.189794328614434,11.181977601116202,1.3309816161117525,0,-3.276301314659357,0,0,0
ACG,2024,5639637217000,4119782891000,1463606427000,1450796353000,4176030790000,1249409972000,3980864022000,419971986000,574676707000,27561125000,644454038000,8352061580000,2.8396700077726207,2668986538000,0.4732550047642541,0.4442070981687945,2.8396700077726207,0.4403192184123963,0.0744679081012597,0.1005672628194391,0.1443597932067221,0.1018995876663319,0.2595213788908507,1.350477882132665,20.85098873866724,20.85098873866724,29.360840856142737,0.058141216143416,0.0212878290575873,0.4732550047642541,0.2215408410019363,0.1018995876663319,5.7064941953824855,10.50336010718918,1.3315285569340445,0,-3.167192406808909,0,0,0
ACL,2022,1481370067000,1208234058000,656969597000,656969597000,824400471000,292409803000,1166952761000,117947830000,136667808000,33702744000,51857135000,1648800942000,1.8391019364020889,551264461000,0.3721314972405203,0.0789338429613813,1.8391019364020889,0.0789338429613813,0.0796207731123272,0.1430710366491287,0.1171151160248208,0.0922577086202188,0.4434878303774988,1.7969058959938415,4.055094386379934,4.055094386379934,28.02398849643513,0.0,0.0,0.3721314972405203,0.197391461805472,0.0922577086202188,2.5097066128008354,6.3398425327524,1.0850675610345557,0,-2.1377692535993376,0,0,1
ACL,2023,1749180174000,1482105471000,950038274000,950038274000,799141901000,267151234000,1116700501000,9852743000,17657190000,44869732000,-192889183000,1598283802000,1.5600481702277187,532067197000,0.3041808985196055,-0.2030330653815322,1.5600481702277187,-0.2030330653815322,0.0056327776557568,0.012329153292639,0.0158119298631889,0.0100945518720474,0.5431334565309337,2.188823001035457,0.3935211826092475,0.3935211826092475,28.19016832209668,-0.043062805693126,0.1807854181516954,0.3041808985196055,0.1527293974462804,0.0100945518720474,1.682336223435141,4.327612953150544,0.5807572662398867,1,-1.235726989905494,0,1,1
ACL,2024,1663984592000,1403582065000,854077448000,854077448000,809907144000,277916477000,1748735062000,10765243000,13689485000,30099733000,82360714000,1619814288000,1.6433896812130788,549504617000,0.3302341978656975,0.0964323717864986,1.6433896812130788,0.0964323717864986,0.0064695569008009,0.0132919472062342,0.0078282212654577,0.008226930144555,0.5132724498208575,2.054537491522608,0.4548042004226416,0.4548042004226416,28.14023619866931,0.565983950427188,-0.0487060071148508,0.3302341978656975,0.1670186601102854,0.008226930144555,1.896566045378124,4.757496488176947,0.7730895541005699,1,-1.4100336007995689,0,1,0
ACS,2022,361195572000,327328630000,288783468000,287618490000,72412104000,5036389000,277915586000,7894000,1253408000,9021780000,15498651000,144824208000,1.1380653239643947,39710140000,0.1099408272923124,0.0538861427163462,1.1380653239643947,0.0536687612602533,2.185519594354274e-05,0.0001090149238033,0.0045100313301608,0.0034701643573858,0.7995210638960989,4.98805520137904,0.1389313417086207,0.1389313417086207,26.612685399277886,0.0,0.0,0.1099408272923124,0.013943662077895,0.0034701643573858,0.5014975718762406,1.316560120363193,0.4138392947246422,1,0.25261945453016,1,1,1
ACS,2023,383360556000,358773701000,310928819000,309763560000,72431737000,5066297000,272124901000,19633000,88870000,9574138000,-2109650000,144863474000,1.1582179033582904,49010141000,0.1278434628522398,-0.0068105170278905,1.1582179033582904,-0.0067849934489346,5.121288482271504e-05,0.0002710552143737,0.0003265779782497,0.0002318183198795,0.8110610602307244,5.292715208527997,0.0092822977901509,0.0092822977901509,26.67224178276628,-0.0208361289963781,0.0613656027876221,0.1278434628522398,0.0132154884499906,0.0002318183198795,0.4659055872205915,1.3724942943488745,0.3961168476953436,1,0.3181847137199936,1,1,1
ACS,2024,374302036000,358548253000,301871329000,300629329000,72430707000,5418466000,242788354000,934000,-2102537000,7750230000,2451079000,144861414000,1.1926589271667505,57918924000,0.1547384690154343,0.0081531599333742,1.1926589271667505,0.0081196150960066,2.495311032719042e-06,1.2895083296646544e-05,-0.0086599582119989,-0.0056172203134903,0.806491282350385,5.167725837606417,-0.2712870456747735,-0.2712870456747735,26.648328891329044,-0.1078054484988126,-0.0236292436929792,0.1547384690154343,0.0144761862850246,-0.0056172203134903,0.4798780145165757,1.528400918766179,0.3799622010475842,1,0.2922184447888802,1,1,1
ACV,2022,60101549661000,40301028528000,16325095492000,5413187007000,43776454169000,15910919623000,13806935017000,7090008317000,8772605140000,73083858000,3263049058000,87552908338000,7.444972522819772,34887841521000,0.580481563583356,0.6027962924207912,7.444972522819772,0.1998793244179817,0.1179671465543045,0.1619594014999218,0.6353767240302497,0.1459630440393213,0.2716252007490812,1.3729195477773644,120.03478442531043,120.03478442531043,31.72705674184611,0.0,0.0,0.580481563583356,0.2647339330307588,0.1459630440393213,5.363087057034655,11.283104744617717,2.1985778555574806,0,-3.312368405315885,0,0,0
ACV,2023,67347604357000,42679681080000,16933960524000,6721951624000,50413643833000,22542351236000,19998142419000,8469709530000,10466569485000,66912656000,6968920691000,100827287666000,6.349299052914458,35957729456000,0.5339125244217037,1.0367406790192035,6.349299052914458,0.4115351917304375,0.1257611107457257,0.1680043116513601,0.5233770850164481,0.1554111625042847,0.2514411713033696,1.3359003483282297,156.42137243812292,156.42137243812292,31.840888448100326,0.4484128732681787,0.1205635251814809,0.5339125244217037,0.3347164528155482,0.1554111625042847,5.954146847283627,11.889858998061664,2.1669161605965925,0,-3.458107518138217,0,0,0
ACV,2024,77281952866000,40695103266000,17241265944000,7634011570000,60040686921000,32166286229000,22596600942000,11676570658000,14431354166000,60523614000,9574177956000,120081373842000,5.330762586989373,33061091696000,0.4277983470904906,1.2541476873868558,5.330762586989373,0.5553059727224865,0.1510905227543373,0.194477632698702,0.638651547772242,0.1867364065064799,0.2230956297635855,1.287159705012796,238.44171245292787,238.44171245292787,31.978481575518707,0.1299349943888406,0.1475085655064942,0.4277983470904906,0.4162198939870666,0.1867364065064799,6.964765477896279,12.731106414826094,2.3733027772107924,0,-3.729585313090038,0,0,0
ADC,2022,161955514000,127884586000,89556759000,89556759000,72398755000,13152194000,390415031000,13152194000,17141449000,0,4800975000,144797510000,1.4279724660424569,38327827000,0.2366565117381554,0.0536081816002296,1.4279724660424569,0.0536081816002296,0.0812086830214376,0.1816632620270887,0.0439057096651588,0.1058404778981467,0.5529713486630656,2.236993080889305,9999.0,9999.0,25.810587529529684,0.0,0.0,0.2366565117381554,0.0812086830214376,0.1058404778981467,1.6168239183376434,4.226120149382258,1.6592650963621678,0,-1.5192142760811642,0,0,0
ADC,2023,162247976000,133207367000,84214754000,84214754000,78033222000,14231810000,431661958000,14231810000,18457156000,0,28492649000,156066444000,1.5817580729381455,48992613000,0.3019613199982229,0.3383332212785422,1.5817580729381455,0.3383332212785422,0.087716410095618,0.1823814221076248,0.0427583567602684,0.113758929109846,0.519049642875052,2.0792166700485595,9999.0,9999.0,25.81239171787653,0.1056489215959515,0.0018058168738854,0.3019613199982229,0.087716410095618,0.113758929109846,1.8531959851120623,4.977137544085888,1.8691137725539928,0,-1.7424679133342376,0,0,0
ADC,2024,174870723000,148343991000,91688825000,91688825000,83181899000,13961942000,412293682000,13961942000,17719369000,0,29461119000,166363798000,1.617906991391808,56655166000,0.3239831403910876,0.3213163545284826,1.617906991391808,0.3213163545284826,0.0798415066883437,0.1678483199812497,0.0429775419163469,0.1013283910308988,0.5243234740900568,2.102268944352905,9999.0,9999.0,25.887312812163348,-0.0448690824869955,0.0777991030224007,0.3239831403910876,0.0798415066883437,0.1013283910308988,1.8144391969250344,4.971700657268462,1.7154116578434702,0,-1.67711460574979,0,0,0
ADG,2022,409722657000,249663497000,84998068000,82180916000,324724588000,84936384000,536831516000,52682672000,61171365000,9152006000,15154550000,649449176000,3.037974132583287,167482581000,0.4087706113845688,0.1844047345493204,3.037974132583287,0.1782928760216055,0.128581300301389,0.1622380132175269,0.1139489079474983,0.1492994442823795,0.2074526915898624,1.2617543362623345,6.683929730815299,6.683929730815299,26.738746321410247,0.0,0.0,0.4087706113845688,0.2073021409699586,0.1492994442823795,7.640752210979666,12.383422277351077,1.8212462858937075,0,-3.708287405824368,0,0,0
ADG,2023,449894142000,264500308000,103725124000,100784994000,346169018000,105015640000,411871183000,22242445000,31329764000,3795023000,42747467000,692338036000,2.624401684242795,163715314000,0.3638974121161151,0.424145155974311,2.624401684242795,0.4121225924010464,0.0494392856531125,0.0642531360215488,0.0760668997811386,0.0696380794395851,0.2305545111987699,1.2996372251892283,8.255487252646427,8.255487252646427,26.832278152037507,-0.2327738392318978,0.0980455542637954,0.3638974121161151,0.2334229993152478,0.0696380794395851,6.674738089491221,10.624568889049218,1.1351109378175273,0,-3.218813678342989,0,0,0
ADG,2024,496459575000,208919031000,109386832000,106491279000,387072743000,122436695000,464186032000,21030368000,28309553000,1641730000,14599145000,774145486000,1.9618416922196984,102427752000,0.2063163994772384,0.137092399838676,1.9618416922196984,0.1334634592946251,0.0423606856610631,0.0543318236179704,0.0609875158845796,0.0570228764346019,0.2203338146917601,1.2826001933181843,17.24373252605483,17.24373252605483,26.93076789717728,0.1270175024602291,0.1035030880664367,0.2063163994772384,0.2466196668681433,0.0570228764346019,7.077135993846134,9.971602217739797,0.9268420808945708,0,-3.24256770850063,0,0,0
ADP,2022,358503421000,307980659000,84167435000,84167435000,274335987000,36702306000,587390225000,40046141000,50407769000,17490000,0,548671974000,3.659142743271195,223813224000,0.6242987120616625,0.0,3.659142743271195,0.0,0.1117036509394982,0.1459748006009871,0.0858164927753096,0.1406061031702121,0.2347744263226988,1.3068042035622545,2882.0908519153804,2882.0908519153804,26.60520403947891,0.0,0.0,0.6242987120616625,0.1023764456629829,0.1406061031702121,6.518815430219538,12.218775979020172,2.125204745610202,0,-3.4790887701614426,0,0,0
ADP,2023,381328610000,338669128000,94138398000,94138398000,287190212000,49556531000,516211897000,58934029000,73840271000,0,0,574380424000,3.597566298079557,244530730000,0.6412598572134411,0.0,3.597566298079557,0.0,0.1545491931486599,0.2052090445199434,0.1430425595169884,0.1936394727896236,0.2468694861369043,1.327791108702549,9999.0,9999.0,26.666927333777696,-0.1211772429478206,0.0636679810093081,0.6412598572134411,0.1299575476385052,0.1936394727896236,6.101446765643919,12.338102629694086,2.31414931287265,0,-3.602705563380933,0,0,0
ADP,2024,355389114000,318232759000,83024281000,83024281000,272364832000,34731151000,817854698000,85313983000,106900809000,8331000,51984721000,544729664000,3.833008309942485,235208478000,0.6618336598796327,0.6261387677660226,3.833008309942485,0.6261387677660226,0.2400579523659804,0.3132342100613048,0.130708803484797,0.3007993345569949,0.2336151495062395,1.304827467593173,12831.689953186891,12831.689953186891,26.5964791219221,0.5843391110375746,-0.0680239964161094,0.6618336598796327,0.0977271098967876,0.3007993345569949,6.561088604910653,13.57073375045311,3.375399866320533,0,-4.063986466701117,0,0,0
ADS,2022,2181694752000,1670194981000,1524599782000,1364727236000,657094970000,99543713000,1692564335000,74943593000,49047278000,44353769000,139815002000,1314189940000,1.2238306211982128,305467745000,0.1400139706620149,0.1024490449899689,1.2238306211982128,0.0917060356761877,0.0343510901015358,0.1140529092773301,0.028978087855077,0.0224812742273122,0.6988144334134604,3.3202122244216845,1.105819845885025,1.105819845885025,28.411123099877862,0.0,0.0,0.1400139706620149,0.0456267829900339,0.0224812742273122,0.8619901140717859,2.1233987426732424,0.5258227611000585,1,-0.4762329574849796,0,0,0
ADS,2023,2503792257000,1945387035000,1585541465000,1472931617000,918250792000,77998096000,1641849465000,74990044000,88539362000,59589188000,-97977589000,1836501584000,1.320758555622749,472455418000,0.1886959338096555,-0.0665187629005861,1.320758555622749,-0.0617944034658216,0.0299505854730343,0.0816661903842931,0.053926601608388,0.0353621039255414,0.6332559982032088,2.726697628592952,1.485829308498045,1.485829308498045,28.54882760126779,-0.0299633337128067,0.1476363752100185,0.1886959338096555,0.0311519838684444,0.0353621039255414,1.1582803884602286,2.7932285394653475,0.5781886716023596,1,-0.8305014790928551,0,0,0
ADS,2024,2603845823000,1986840906000,1646524531000,1613250513000,957321292000,65987517000,1628961197000,55125783000,56339650000,42299444000,160684555000,1914642584000,1.2315761811259378,373590393000,0.1434763877722878,0.0996029777800541,1.2315761811259378,0.097590137270782,0.0211709090119964,0.0575833666927362,0.0345862443523877,0.0216370913755134,0.6323433271110384,2.719928873158292,1.3319241264731518,1.3319241264731518,28.588010630764725,-0.0078498475498178,0.0399608097358215,0.1434763877722878,0.0253423288034669,0.0216370913755134,1.1628387843314798,2.3902030732770148,0.4701898357634617,1,-0.7958384307455689,0,0,0
AFX,2022,1094182875000,1003084160000,668956187000,668562687000,425226688000,64974258000,1612061252000,28626004000,5118803000,22289625000,-336308391000,850453376000,1.5003591727517394,334521473000,0.3057272057927245,-0.5030319482965702,1.5003591727517394,-0.5027360498872253,0.0261619923452009,0.0673193964721236,0.0031753154501104,0.0046781969604486,0.6113751204523284,2.5731754517722085,0.2296495791203306,0.2296495791203306,27.72102896774995,0.0,0.0,0.3057272057927245,0.0593815343710255,0.0046781969604486,1.271314015068673,3.565471471446138,0.9016307747954512,0,-0.9388922156661392,0,1,1
AFX,2023,1154993235000,980371870000,705250015000,704856515000,449743220000,88059489000,2138027947000,26515832000,32019287000,49983539000,-130206038000,899486440000,1.3908814760689272,275515355000,0.2385428300798662,-0.1847270121352286,1.3908814760689272,-0.1846239421916212,0.0229575647687668,0.0589577136927155,0.0149760844075627,0.0277224887815035,0.6106096500210237,2.568117057995894,0.6405966372249072,0.6405966372249072,27.775115602742297,0.326269671420649,0.0555760480166536,0.2385428300798662,0.0762424283809766,0.0277224887815035,1.2754149888249204,3.3388721447237764,1.0544330503801014,0,-0.9283975622438904,0,1,1
AFX,2024,1994321476000,1679286459000,1518396542000,1518003042000,475924934000,112915412000,2057034337000,28011506000,32491970000,38472693000,162362141000,951849868000,1.106247097362536,161283417000,0.0808713233753493,0.1069577178093691,1.106247097362536,0.1069299991859438,0.0140456322298562,0.0588569835258936,0.0157955408986447,0.0162922429462921,0.761359971435217,4.190411834989087,0.8445462863751181,0.8445462863751181,28.32132499613837,-0.0378823906926226,0.7266953741075375,0.0808713233753493,0.0566184606438044,0.0162922429462921,0.6268783164813082,1.4827981679455513,0.5432926250321248,1,-0.0278784962430652,0,1,0
AG1,2022,131045727000,112983075000,90576206000,90576206000,40469521000,-9299597000,262611441000,12786317000,12469811000,861503000,4667017000,80939042000,1.2473814038976196,22406869000,0.1709851172789479,0.0515258609970923,1.2473814038976196,0.0515258609970923,0.0975714149000829,0.3159493041689324,0.0474838832326425,0.0951561816281121,0.6911801557634917,3.2381338785798826,14.474483547938894,14.474483547938894,25.598812160308626,0.0,0.0,0.1709851172789479,-0.07096451912545,0.0951561816281121,0.8936015933367755,2.46804925054546,1.354417388620123,0,-0.8043340048140613,0,0,0
AG1,2023,144115422000,128660408000,93227726000,93227726000,50887696000,1118579000,269008921000,10796262000,10973095000,878896000,15241271000,101775392000,1.38006592588132,35432682000,0.2458632220498927,0.1634843158139457,1.38006592588132,0.1634843158139457,0.0749139949782751,0.2121585933071129,0.0407908219519604,0.0761410184123112,0.6468962495908315,2.8320288267718,12.485089248329723,12.485089248329723,25.69388035712611,0.0243610102272733,0.0997338509175502,0.2458632220498927,0.0077616884055614,0.0761410184123112,1.0916858789412067,3.296103657468425,1.3051018442528823,0,-0.9553246184380234,0,0,0
AG1,2024,151539552000,135967622000,94606840000,94606840000,56932711000,7163594000,337512372000,8630836000,7870173000,114912000,40071094000,113865422000,1.437185958224585,41360782000,0.2729372065188631,0.4235538783453712,1.437185958224585,0.4235538783453712,0.0569543454899483,0.1515971371888473,0.0233181763185854,0.0519347780571503,0.624304603988799,2.661730828170118,68.48869569757727,68.48869569757727,25.744112497130104,0.254651224001601,0.0515151667806932,0.2729372065188631,0.0472721075485296,0.0519347780571503,1.2035643723011993,3.5573194448322587,1.3855568420215243,0,-1.003507055801512,0,0,0
AGF,2022,334484523000,130330367000,507153061000,503355970000,-172668538000,-866563219000,540354169000,-19416792000,-12468787000,35719711000,27902840000,-345337076000,0.2589228593037249,-373025603000,-1.1152253014708249,0.0554336129161237,0.2589228593037249,0.0550185775177644,-0.0580498966763852,0.1124512445921097,-0.0230752119911931,-0.0372776201665988,1.5162228029307054,-1.937148057627036,-0.3490730090173461,-0.3490730090173461,26.53585644638596,0.0,0.0,-1.1152253014708249,-2.59074234953466,-0.0372776201665988,-0.6809326464855943,-16.72718292346102,-0.6801157501523828,1,4.60265882031154,1,1,1
AGF,2023,288363579000,101762286000,467055119000,463658239000,-178691540000,-872586220000,451901499000,-6023002000,-3430489000,41848841000,26837306000,-357383080000,0.2194769281345607,-361895953000,-1.2549988256318596,0.0578816545088935,0.2194769281345607,0.0574606827079867,-0.020886833284865,0.0337061396415297,-0.0075912317343297,-0.0118964017990635,1.6196744423122866,-1.6137505950197757,-0.0819733335028322,-0.0819733335028322,26.38748794797464,-0.1636938790787787,-0.1378866310056444,-1.2549988256318596,-3.025993168159423,-0.0118964017990635,-0.7651839482354544,-18.98091699008165,-0.7667745419754515,1,5.025257163249388,1,1,1
AGF,2024,282144753000,157718361000,464326002000,457491233000,-182181250000,-876075930000,506856559000,-3489710000,-708882000,36204874000,18004857000,-364362500000,0.3447461932019143,-299772872000,-1.062478989286751,0.0393556328542802,0.3447461932019143,0.0387763272408767,-0.0123685092949433,0.0191551545507564,-0.0013985850383362,-0.0025124762819884,1.6457013538720673,-1.5487035740505677,-0.0195797394571791,-0.0195797394571791,26.36568608469741,0.1216084923851956,-0.0215659204313038,-1.062478989286751,-3.1050583811494805,-0.0025124762819884,-0.7847126769351159,-17.933184643665225,-0.4367436909857999,1,5.134777024125221,1,1,1
AGG,2022,11098528307000,8700817389000,8372909599000,6015500153000,2725618708000,925126931000,6188634735000,96554361000,207893327000,159571399000,2815331307000,5451237416000,1.4463996621562385,2685317236000,0.2419525509797846,0.4680128393972297,1.4463996621562385,0.3362428882949175,0.0086997445363185,0.0354247498803123,0.0335927609080324,0.0187316120885035,0.7544162043285583,4.0719298977603,1.3028232396458466,1.3028232396458466,30.03783363050172,0.0,0.0,0.2419525509797846,0.0833558202862364,0.0187316120885035,0.6510565236069259,2.6684344915825333,0.535062328994732,1,-0.0447620843892761,0,0,0
AGG,2023,9293398077000,8302397978000,6417276635000,5284699370000,2876121442000,1368363029000,3891046850000,460384056000,501409824000,118811087000,120747496000,5752242884000,1.5710255961068984,3017698608000,0.3247142307901807,0.0228485080315931,1.5710255961068984,0.0188160029351765,0.0495388287669924,0.1600711462586425,0.1288624484179623,0.053953335458741,0.6905199348860304,3.231225893763912,4.220227561759451,4.220227561759451,29.86032537980712,-0.3712592491532787,-0.1626459094456225,0.3247142307901807,0.147240333155052,0.053953335458741,0.896368227703807,3.913881893440792,0.7153504540446175,1,-0.5932452029855204,0,0,0
AGG,2024,7035483967000,5819046787000,3898395386000,3210829019000,3137088581000,1291766447000,1913398479000,261003902000,306828547000,128271344000,-944640689000,6274177162000,1.812319109041913,2608217768000,0.3707232907123189,-0.2942046067884999,1.812319109041913,-0.2423152593480932,0.0370982157338771,0.083199404562813,0.1603578921837326,0.0436115764656961,0.5541047928309493,2.242679409695636,2.392027224724487,2.392027224724487,29.58198759830069,-0.508256119044159,-0.2429589361493139,0.3707232907123189,0.183607332922517,0.0436115764656961,1.609425556097249,5.013471320151807,0.6612213527788582,1,-1.3157939281022033,0,0,0
AGM,2022,1580799211000,783979015000,1288785901000,1028891504000,236748291000,-70736709000,3429849145000,-232982759000,-245384239000,94122569000,-57298756000,473496582000,0.7619647085743649,-244912489000,-0.1549295364621737,-0.0556897940912533,0.7619647085743649,-0.0444594838875413,-0.1473828917542393,-0.9840947869820104,-0.0715437410294615,-0.1552279614593001,0.8152748888233092,6.677130400066964,-2.6070712009571264,-2.6070712009571264,28.08895166482552,0.0,0.0,-0.1549295364621737,-0.0447474344039257,-0.1552279614593001,0.3673973944257169,-1.8195790322081515,0.0139675455841508,1,1.0072420203526429,1,1,1
